domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,tracking_requests_count,tracking_cookies_count,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
m-society.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:37:38.198Z,https://m-society.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/m-society.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/m-society.go.th/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
m-society.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:38:09.842Z,https://www.m-society.go.th/home.php,ok,,1,,unknown,en,1,1,0,1,1,1,0,,0,0,0,0,1,0,,0,,,,0,,0,0,0,1,0,,,,,,,,,,evidence_dp3/m-society.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/m-society.go.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=http://www.m-society.go.th/home.php; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/m-society.go.th/mobile/run1_interstitial_step1_after.png; areaRatio=0.28, contrastDiff=0; trackingReqs=0, trackingCookies=4; "
justice.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:38:51.584Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
justice.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:38:51.691Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
justice.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:38:51.741Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
justice.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:38:51.791Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://justice.go.th/
Call log:
[2m  - navigating to ""http://justice.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
m-society.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:38:14.772Z,https://www.m-society.go.th/home.php,ok,,1,,unknown,en,1,1,0,1,1,1,0,,0,0,0,0,1,0,,0,,,,0,,0,0,0,1,0,,,,,,,,,,evidence_dp3/m-society.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/m-society.go.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=http://www.m-society.go.th/home.php; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/m-society.go.th/mobile/run2_interstitial_step1_after.png; areaRatio=0.28, contrastDiff=0; trackingReqs=0, trackingCookies=4; "
mnre.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:38:51.843Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/mnre.go.th/desktop/run1_banner.png,evidence_dp3/mnre.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/mnre.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/mnre.go.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
mnre.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:38:56.474Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/mnre.go.th/desktop/run2_banner.png,evidence_dp3/mnre.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/mnre.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/mnre.go.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
mnre.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:39:12.699Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/mnre.go.th/mobile/run2_banner.png,evidence_dp3/mnre.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/mnre.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/mnre.go.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
mnre.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:39:09.797Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,,,0,0,,0,,1,,,,,,,,,,evidence_dp3/mnre.go.th/mobile/run1_banner.png,evidence_dp3/mnre.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/mnre.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/mnre.go.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
industry.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:39:25.991Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:39:52.660Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:40:26.043Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:40:52.727Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
m-culture.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:41:26.095Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/m-culture.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/m-culture.go.th/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
m-culture.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:41:52.785Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,2,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/m-culture.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/m-culture.go.th/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
m-culture.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:42:03.808Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/m-culture.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/m-culture.go.th/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
labour.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:42:41.418Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:42:43.924Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:42:43.986Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:42:44.074Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
m-culture.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:42:30.428Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/m-culture.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/m-culture.go.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://m-culture.go.th/th; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/m-culture.go.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/m-culture.go.th/mobile/run2_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence_dp3/m-culture.go.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/m-culture.go.th/mobile/run2_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence_dp3/m-culture.go.th/mobile/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
rd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:42:44.128Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,2,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/rd.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/rd.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/rd.go.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
rd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:43:08.186Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/rd.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/rd.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/rd.go.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
rd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:43:21.586Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,2,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/rd.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/rd.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/rd.go.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
customs.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:43:58.675Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:43:58.760Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:43:58.809Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:43:58.860Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
rd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:43:45.420Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,2,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/rd.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/rd.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/rd.go.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
excise.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:43:58.912Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/excise.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/excise.go.th/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
excise.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:44:22.478Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/excise.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/excise.go.th/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
excise.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:44:35.223Z,https://excise.go.th/excise2017/index.htm,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/excise.go.th/mobile/run1_banner.png,evidence_dp3/excise.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/excise.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/excise.go.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
dlt.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:45:18.865Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:45:18.964Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:45:19.015Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:45:19.063Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
excise.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:44:58.750Z,https://excise.go.th/excise2017/index.htm,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/excise.go.th/mobile/run2_banner.png,evidence_dp3/excise.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/excise.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/excise.go.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
dopa.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:45:19.111Z,https://www.dopa.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/dopa.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/dopa.go.th/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
dopa.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:45:42.119Z,https://www.dopa.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/dopa.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/dopa.go.th/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
dopa.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:45:56.175Z,https://www.dopa.go.th/main/web_index,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/dopa.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/dopa.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/dopa.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/dopa.go.th/mobile/run1_interstitial_step2_before.png; areaRatio=1.00, contrastDiff=0; "
dopa.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T14:46:19.262Z,https://www.dopa.go.th/main/web_index,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/dopa.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/dopa.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/dopa.go.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/dopa.go.th/mobile/run2_interstitial_step2_before.png; areaRatio=1.00, contrastDiff=0; "
dbd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:46:33.430Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/dbd.go.th/desktop/run1_banner.png,evidence_dp3/dbd.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/dbd.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/dbd.go.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
dbd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T14:46:56.700Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/dbd.go.th/desktop/run2_banner.png,evidence_dp3/dbd.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/dbd.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/dbd.go.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
dbd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T14:47:14.811Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/dbd.go.th/mobile/run1_banner.png,evidence_dp3/dbd.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/dbd.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence_dp3/dbd.go.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
dsi.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T14:47:55.242Z,https://www.dsi.go.th/th,ok,,1,,unknown,,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/dsi.go.th/desktop/run1_banner.png,evidence_dp3/dsi.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/dsi.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์กรมสอบสวนคดีพิเศษ""; interstitial_step1_after=evidence_dp3/dsi.go.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
